nuclide, mass, uncertainty, link
142Gd,141.928116000,0.000030000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
142Tb,141.939280858,0.000752079,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
142Dy,141.946194,0.000782,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
142Ho,141.960010,0.000430,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
142Er,141.970016,0.000537,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Te,142.956489,0.000537,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143I,142.945475,0.000215,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Xe,142.935369550,0.000005000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Cs,142.927347346,0.000008130,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Ba,142.920625149,0.000007253,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143La,142.916079482,0.000007868,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Ce,142.912391953,0.000002621,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Pr,142.910822624,0.000001949,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Nd,142.909819815,0.000001347,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Pm,142.910938068,0.000003160,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Sm,142.914634848,0.000002951,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Eu,142.920298678,0.000011793,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Gd,142.926750678,0.000215032,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Tb,142.935137332,0.000055000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Dy,142.943994332,0.000014000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Ho,142.954860,0.000320,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
143Er,142.966548,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Te,143.961116,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144I,143.951336,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Xe,143.938945076,0.000005700,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Cs,143.932075402,0.000021612,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Ba,143.922954821,0.000007661,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144La,143.919645589,0.000013888,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Ce,143.913652763,0.000003041,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Pr,143.913310682,0.000002907,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Nd,143.910092798,0.000001346,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Pm,143.912596208,0.000003126,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Sm,143.912006285,0.000001566,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Eu,143.918819481,0.000011580,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Gd,143.922963000,0.000030000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Tb,143.933045000,0.000030000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Dy,143.939269512,0.000007700,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Ho,143.952109712,0.000009100,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Er,143.960700,0.000210,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
144Tm,143.976211,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Te,144.967783,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145I,144.955845,0.000537,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Xe,144.944719631,0.000012000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Cs,144.935528927,0.000009733,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Ba,144.927518400,0.000009100,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145La,144.921808065,0.000013170,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Ce,144.917265113,0.000036393,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Pr,144.914517987,0.000007674,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Nd,144.912579151,0.000001364,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Pm,144.912755748,0.000003011,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Sm,144.913417157,0.000001594,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Eu,144.916272659,0.000003285,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Gd,144.921710051,0.000021165,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Tb,144.928717001,0.000119051,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Dy,144.937473992,0.000007000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Ho,144.947267392,0.000008000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Er,144.957874,0.000215,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
145Tm,144.970389,0.000210,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146I,145.961846,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Xe,145.948518245,0.000026000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Cs,145.940621867,0.000003106,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Ba,145.930363200,0.000001900,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146La,145.925688017,0.000001797,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Ce,145.918812294,0.000015743,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Pr,145.917687630,0.000036882,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Nd,145.913122459,0.000001366,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Pm,145.914702240,0.000004589,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Sm,145.913046835,0.000003269,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Eu,145.917210852,0.000006451,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Gd,145.918318513,0.000004376,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Tb,145.927252739,0.000048159,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Dy,145.932844526,0.000007187,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Ho,145.944993503,0.000007071,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Er,145.952418357,0.000007197,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
146Tm,145.966661,0.000215,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147I,146.966505,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Xe,146.954482,0.000215,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Cs,146.944261512,0.000009000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Ba,146.935303900,0.000021200,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147La,146.928417800,0.000011500,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Ce,146.922689900,0.000009211,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Pr,146.919007438,0.000017020,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Nd,146.916105969,0.000001368,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Pm,146.915144944,0.000001382,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Sm,146.914904401,0.000001354,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Eu,146.916752440,0.000002758,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Gd,146.919101014,0.000002025,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Tb,146.924054620,0.000008691,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Dy,146.931082712,0.000009500,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Ho,146.940142293,0.000005368,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Er,146.949964456,0.000041000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
147Tm,146.961379887,0.000007341,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Xe,147.958508,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Cs,147.949639026,0.000014000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Ba,147.938223000,0.000001600,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148La,147.932679400,0.000020900,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Ce,147.924424186,0.000012017,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Pr,147.922129992,0.000016147,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Nd,147.916899027,0.000002203,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Pm,147.917481091,0.000006108,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Sm,147.914829233,0.000001337,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Eu,147.918091288,0.000010693,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Gd,147.918121414,0.000001566,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Tb,147.924275476,0.000013379,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Dy,147.927149944,0.000009365,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Ho,147.937743925,0.000090000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Er,147.944735026,0.000011000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Tm,147.958384026,0.000011000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
148Yb,147.967547,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Xe,148.964573,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Cs,148.953516,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Ba,148.943284000,0.000002700,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149La,148.935351259,0.000214990,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Ce,148.928426900,0.000011000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Pr,148.923736100,0.000010600,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Nd,148.920154583,0.000002205,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Pm,148.918341507,0.000002344,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Sm,148.917191211,0.000001241,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Eu,148.917936875,0.000004190,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Gd,148.919347666,0.000003553,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Tb,148.923253792,0.000003895,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Dy,148.927327516,0.000009858,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Ho,148.933820457,0.000012866,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Er,148.942306000,0.000030000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Tm,148.952828,0.000215,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
149Yb,148.964219,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Xe,149.968878,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Cs,149.959023,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Ba,149.946441100,0.000006100,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150La,149.939547500,0.000002700,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Ce,149.930384032,0.000012556,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Pr,149.926676391,0.000009677,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Nd,149.920901322,0.000001211,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Pm,149.920990014,0.000021504,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Sm,149.917281993,0.000001193,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Eu,149.919707092,0.000006688,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Gd,149.918663949,0.000006500,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Tb,149.923664799,0.000007912,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Dy,149.925593068,0.000004636,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Ho,149.933498353,0.000015209,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Er,149.937915524,0.000018458,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Tm,149.950090,0.000210,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Yb,149.958314,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
150Lu,149.973407,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Cs,150.963199,0.000537,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Ba,150.951755,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151La,150.942769000,0.000467500,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Ce,150.934272200,0.000019000,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Pr,150.928309066,0.000012506,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Nd,150.923839363,0.000001215,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Pm,150.921216613,0.000004949,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Sm,150.919938859,0.000001191,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Eu,150.919856606,0.000001251,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Gd,150.920354922,0.000003212,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Tb,150.923108970,0.000004395,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Dy,150.926191279,0.000003486,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Ho,150.931698176,0.000008908,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Er,150.937448567,0.000017681,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Tm,150.945494433,0.000020799,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Yb,150.955402453,0.000322591,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
151Lu,150.967471,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Cs,151.968728,0.000537,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Ba,151.955330,0.000429,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152La,151.947085,0.000322,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Ce,151.936682,0.000215,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Pr,151.931552900,0.000019900,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Nd,151.924691242,0.000026276,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Pm,151.923505185,0.000027809,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Sm,151.919738646,0.000001090,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Eu,151.921750980,0.000001252,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Gd,151.919798414,0.000001081,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Tb,151.924081855,0.000042955,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Dy,151.924725274,0.000004930,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
152Ho,151.931717618,0.000013449,<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
